model_type,method,outcome,subset,panel,n_test,n_events_test,concordance_test,time_window,concordance_lower,concordance_upper
penalized_cox,Cohen_m3,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7435,30,0.7126,0.7753
penalized_cox,Cohen_m4,unplanned_icu,all,all,1690,243,0.7369,1,0.7093,0.7643
penalized_cox,Cohen_m4,unplanned_icu,all,all,1690,243,0.7369,2,0.7093,0.7643
penalized_cox,Cohen_m4,unplanned_icu,all,all,1690,243,0.7369,7,0.7093,0.7643
penalized_cox,Cohen_m4,unplanned_icu,all,all,1690,243,0.7369,14,0.7093,0.7643
penalized_cox,Cohen_m4,unplanned_icu,all,all,1690,243,0.7369,30,0.7093,0.7643
penalized_cox,Cohen_m4,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7369,1,0.7093,0.7643
penalized_cox,Cohen_m4,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7369,2,0.7093,0.7643
penalized_cox,Cohen_m4,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7369,7,0.7093,0.7643
penalized_cox,Cohen_m4,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7369,14,0.7093,0.7643
penalized_cox,Cohen_m4,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7369,30,0.7093,0.7643
penalized_cox,Gaussian_mle,unplanned_icu,all,all,1690,243,0.7328,1,0.7027,0.7601
penalized_cox,Gaussian_mle,unplanned_icu,all,all,1690,243,0.7328,2,0.7027,0.7601
penalized_cox,Gaussian_mle,unplanned_icu,all,all,1690,243,0.7328,7,0.7027,0.7601
penalized_cox,Gaussian_mle,unplanned_icu,all,all,1690,243,0.7328,14,0.7027,0.7601
penalized_cox,Gaussian_mle,unplanned_icu,all,all,1690,243,0.7328,30,0.7027,0.7601
penalized_cox,Gaussian_mle,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7328,1,0.7027,0.7601
penalized_cox,Gaussian_mle,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7328,2,0.7027,0.7601
penalized_cox,Gaussian_mle,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7328,7,0.7027,0.7601
penalized_cox,Gaussian_mle,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7328,14,0.7027,0.7601
penalized_cox,Gaussian_mle,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7328,30,0.7027,0.7601
penalized_cox,Gaussian_trunc,unplanned_icu,all,all,1690,243,0.7311,1,0.7019,0.7649
penalized_cox,Gaussian_trunc,unplanned_icu,all,all,1690,243,0.7311,2,0.7019,0.7649
penalized_cox,Gaussian_trunc,unplanned_icu,all,all,1690,243,0.7311,7,0.7019,0.7649
penalized_cox,Gaussian_trunc,unplanned_icu,all,all,1690,243,0.7311,14,0.7019,0.7649
penalized_cox,Gaussian_trunc,unplanned_icu,all,all,1690,243,0.7311,30,0.7019,0.7649
penalized_cox,Gaussian_trunc,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7311,1,0.7019,0.7649
penalized_cox,Gaussian_trunc,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7311,2,0.7019,0.7649
penalized_cox,Gaussian_trunc,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7311,7,0.7019,0.7649
penalized_cox,Gaussian_trunc,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7311,14,0.7019,0.7649
penalized_cox,Gaussian_trunc,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7311,30,0.7019,0.7649
penalized_cox,Gaussian_eb,unplanned_icu,all,all,1690,243,0.7294,1,0.7006,0.7582
penalized_cox,Gaussian_eb,unplanned_icu,all,all,1690,243,0.7294,2,0.7006,0.7582
penalized_cox,Gaussian_eb,unplanned_icu,all,all,1690,243,0.7294,7,0.7006,0.7582
penalized_cox,Gaussian_eb,unplanned_icu,all,all,1690,243,0.7294,14,0.7006,0.7582
penalized_cox,Gaussian_eb,unplanned_icu,all,all,1690,243,0.7294,30,0.7006,0.7582
penalized_cox,Gaussian_eb,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7294,1,0.7006,0.7582
penalized_cox,Gaussian_eb,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7294,2,0.7006,0.7582
penalized_cox,Gaussian_eb,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7294,7,0.7006,0.7582
penalized_cox,Gaussian_eb,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7294,14,0.7006,0.7582
penalized_cox,Gaussian_eb,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7294,30,0.7006,0.7582
penalized_cox,NORMA_q_age_set,unplanned_icu,all,all,1690,243,0.7334,1,0.703,0.7614
penalized_cox,NORMA_q_age_set,unplanned_icu,all,all,1690,243,0.7334,2,0.703,0.7614
penalized_cox,NORMA_q_age_set,unplanned_icu,all,all,1690,243,0.7334,7,0.703,0.7614
penalized_cox,NORMA_q_age_set,unplanned_icu,all,all,1690,243,0.7334,14,0.703,0.7614
penalized_cox,NORMA_q_age_set,unplanned_icu,all,all,1690,243,0.7334,30,0.703,0.7614
penalized_cox,NORMA_q_age_set,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7334,1,0.703,0.7614
penalized_cox,NORMA_q_age_set,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7334,2,0.703,0.7614
penalized_cox,NORMA_q_age_set,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7334,7,0.703,0.7614
penalized_cox,NORMA_q_age_set,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7334,14,0.703,0.7614
penalized_cox,NORMA_q_age_set,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7334,30,0.703,0.7614
penalized_cox,NORMA_334f7e21,unplanned_icu,all,all,1690,243,0.739,1,0.7099,0.7676
penalized_cox,NORMA_334f7e21,unplanned_icu,all,all,1690,243,0.739,2,0.7099,0.7676
penalized_cox,NORMA_334f7e21,unplanned_icu,all,all,1690,243,0.739,7,0.7099,0.7676
penalized_cox,NORMA_334f7e21,unplanned_icu,all,all,1690,243,0.739,14,0.7099,0.7676
penalized_cox,NORMA_334f7e21,unplanned_icu,all,all,1690,243,0.739,30,0.7099,0.7676
penalized_cox,NORMA_334f7e21,unplanned_icu,all_eval_pop_normal,all,1690,243,0.739,1,0.7099,0.7676
penalized_cox,NORMA_334f7e21,unplanned_icu,all_eval_pop_normal,all,1690,243,0.739,2,0.7099,0.7676
penalized_cox,NORMA_334f7e21,unplanned_icu,all_eval_pop_normal,all,1690,243,0.739,7,0.7099,0.7676
penalized_cox,NORMA_334f7e21,unplanned_icu,all_eval_pop_normal,all,1690,243,0.739,14,0.7099,0.7676
penalized_cox,NORMA_334f7e21,unplanned_icu,all_eval_pop_normal,all,1690,243,0.739,30,0.7099,0.7676
penalized_cox,NORMA_q_age,unplanned_icu,all,all,1690,243,0.7345,1,0.7038,0.762
penalized_cox,NORMA_q_age,unplanned_icu,all,all,1690,243,0.7345,2,0.7038,0.762
penalized_cox,NORMA_q_age,unplanned_icu,all,all,1690,243,0.7345,7,0.7038,0.762
penalized_cox,NORMA_q_age,unplanned_icu,all,all,1690,243,0.7345,14,0.7038,0.762
penalized_cox,NORMA_q_age,unplanned_icu,all,all,1690,243,0.7345,30,0.7038,0.762
penalized_cox,NORMA_q_age,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7345,1,0.7038,0.762
penalized_cox,NORMA_q_age,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7345,2,0.7038,0.762
penalized_cox,NORMA_q_age,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7345,7,0.7038,0.762
penalized_cox,NORMA_q_age,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7345,14,0.7038,0.762
penalized_cox,NORMA_q_age,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7345,30,0.7038,0.762
penalized_cox,NORMA_q_age_set_co,unplanned_icu,all,all,1690,243,0.7345,1,0.7036,0.7632
penalized_cox,NORMA_q_age_set_co,unplanned_icu,all,all,1690,243,0.7345,2,0.7036,0.7632
penalized_cox,NORMA_q_age_set_co,unplanned_icu,all,all,1690,243,0.7345,7,0.7036,0.7632
penalized_cox,NORMA_q_age_set_co,unplanned_icu,all,all,1690,243,0.7345,14,0.7036,0.7632
penalized_cox,NORMA_q_age_set_co,unplanned_icu,all,all,1690,243,0.7345,30,0.7036,0.7632
penalized_cox,NORMA_q_age_set_co,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7345,1,0.7036,0.7632
penalized_cox,NORMA_q_age_set_co,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7345,2,0.7036,0.7632
penalized_cox,NORMA_q_age_set_co,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7345,7,0.7036,0.7632
penalized_cox,NORMA_q_age_set_co,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7345,14,0.7036,0.7632
penalized_cox,NORMA_q_age_set_co,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7345,30,0.7036,0.7632
penalized_cox,PopRI,periop_infection,all,all,1672,28,0.5478,1,0.272,0.6794
penalized_cox,PopRI,periop_infection,all,all,1672,28,0.5478,2,0.272,0.6794
penalized_cox,PopRI,periop_infection,all,all,1672,28,0.5478,7,0.272,0.6794
penalized_cox,PopRI,periop_infection,all,all,1672,28,0.5478,14,0.272,0.6794
penalized_cox,PopRI,periop_infection,all,all,1672,28,0.5478,30,0.272,0.6794
penalized_cox,PopRI,periop_infection,all_eval_pop_normal,all,1672,28,0.5478,1,0.272,0.6794
penalized_cox,PopRI,periop_infection,all_eval_pop_normal,all,1672,28,0.5478,2,0.272,0.6794
penalized_cox,PopRI,periop_infection,all_eval_pop_normal,all,1672,28,0.5478,7,0.272,0.6794
penalized_cox,PopRI,periop_infection,all_eval_pop_normal,all,1672,28,0.5478,14,0.272,0.6794
penalized_cox,PopRI,periop_infection,all_eval_pop_normal,all,1672,28,0.5478,30,0.272,0.6794
penalized_cox,PerRI,periop_infection,all,all,1672,28,0.6179,1,0.4619,0.6904
penalized_cox,PerRI,periop_infection,all,all,1672,28,0.6179,2,0.4619,0.6904
penalized_cox,PerRI,periop_infection,all,all,1672,28,0.6179,7,0.4619,0.6904
penalized_cox,PerRI,periop_infection,all,all,1672,28,0.6179,14,0.4619,0.6904
penalized_cox,PerRI,periop_infection,all,all,1672,28,0.6179,30,0.4619,0.6904
penalized_cox,PerRI,periop_infection,all_eval_pop_normal,all,1672,28,0.6179,1,0.4619,0.6904
penalized_cox,PerRI,periop_infection,all_eval_pop_normal,all,1672,28,0.6179,2,0.4619,0.6904
penalized_cox,PerRI,periop_infection,all_eval_pop_normal,all,1672,28,0.6179,7,0.4619,0.6904
penalized_cox,PerRI,periop_infection,all_eval_pop_normal,all,1672,28,0.6179,14,0.4619,0.6904
penalized_cox,PerRI,periop_infection,all_eval_pop_normal,all,1672,28,0.6179,30,0.4619,0.6904
penalized_cox,Cohen_m2,periop_infection,all,all,1672,28,0.4745,1,0.2041,0.6805
penalized_cox,Cohen_m2,periop_infection,all,all,1672,28,0.4745,2,0.2041,0.6805
penalized_cox,Cohen_m2,periop_infection,all,all,1672,28,0.4745,7,0.2041,0.6805
penalized_cox,Cohen_m2,periop_infection,all,all,1672,28,0.4745,14,0.2041,0.6805
penalized_cox,Cohen_m2,periop_infection,all,all,1672,28,0.4745,30,0.2041,0.6805
penalized_cox,Cohen_m2,periop_infection,all_eval_pop_normal,all,1672,28,0.4745,1,0.2041,0.6805
penalized_cox,Cohen_m2,periop_infection,all_eval_pop_normal,all,1672,28,0.4745,2,0.2041,0.6805
penalized_cox,Cohen_m2,periop_infection,all_eval_pop_normal,all,1672,28,0.4745,7,0.2041,0.6805
penalized_cox,Cohen_m2,periop_infection,all_eval_pop_normal,all,1672,28,0.4745,14,0.2041,0.6805
penalized_cox,Cohen_m2,periop_infection,all_eval_pop_normal,all,1672,28,0.4745,30,0.2041,0.6805
penalized_cox,Cohen_m3,periop_infection,all,all,1672,28,0.4503,1,0.3047,0.5654
penalized_cox,Cohen_m3,periop_infection,all,all,1672,28,0.4503,2,0.3047,0.5654
penalized_cox,Cohen_m3,periop_infection,all,all,1672,28,0.4503,7,0.3047,0.5654
penalized_cox,Cohen_m3,periop_infection,all,all,1672,28,0.4503,14,0.3047,0.5654
penalized_cox,Cohen_m3,periop_infection,all,all,1672,28,0.4503,30,0.3047,0.5654
penalized_cox,Cohen_m3,periop_infection,all_eval_pop_normal,all,1672,28,0.4503,1,0.3047,0.5654
penalized_cox,Cohen_m3,periop_infection,all_eval_pop_normal,all,1672,28,0.4503,2,0.3047,0.5654
penalized_cox,Cohen_m3,periop_infection,all_eval_pop_normal,all,1672,28,0.4503,7,0.3047,0.5654
penalized_cox,Cohen_m3,periop_infection,all_eval_pop_normal,all,1672,28,0.4503,14,0.3047,0.5654
penalized_cox,Cohen_m3,periop_infection,all_eval_pop_normal,all,1672,28,0.4503,30,0.3047,0.5654
penalized_cox,Cohen_m4,periop_infection,all,all,1672,28,0.5961,1,0.5276,0.7214
penalized_cox,Cohen_m4,periop_infection,all,all,1672,28,0.5961,2,0.5276,0.7214
penalized_cox,Cohen_m4,periop_infection,all,all,1672,28,0.5961,7,0.5276,0.7214
penalized_cox,Cohen_m4,periop_infection,all,all,1672,28,0.5961,14,0.5276,0.7214
penalized_cox,Cohen_m4,periop_infection,all,all,1672,28,0.5961,30,0.5276,0.7214
penalized_cox,Cohen_m4,periop_infection,all_eval_pop_normal,all,1672,28,0.5961,1,0.5276,0.7214
penalized_cox,Cohen_m4,periop_infection,all_eval_pop_normal,all,1672,28,0.5961,2,0.5276,0.7214
penalized_cox,Cohen_m4,periop_infection,all_eval_pop_normal,all,1672,28,0.5961,7,0.5276,0.7214
penalized_cox,Cohen_m4,periop_infection,all_eval_pop_normal,all,1672,28,0.5961,14,0.5276,0.7214
penalized_cox,Cohen_m4,periop_infection,all_eval_pop_normal,all,1672,28,0.5961,30,0.5276,0.7214
penalized_cox,Gaussian_mle,periop_infection,all,all,1672,28,0.415,1,0.2346,0.5589
penalized_cox,Gaussian_mle,periop_infection,all,all,1672,28,0.415,2,0.2346,0.5589
penalized_cox,Gaussian_mle,periop_infection,all,all,1672,28,0.415,7,0.2346,0.5589
penalized_cox,Gaussian_mle,periop_infection,all,all,1672,28,0.415,14,0.2346,0.5589
penalized_cox,Gaussian_mle,periop_infection,all,all,1672,28,0.415,30,0.2346,0.5589
penalized_cox,Gaussian_mle,periop_infection,all_eval_pop_normal,all,1672,28,0.415,1,0.2346,0.5589
penalized_cox,Gaussian_mle,periop_infection,all_eval_pop_normal,all,1672,28,0.415,2,0.2346,0.5589
penalized_cox,Gaussian_mle,periop_infection,all_eval_pop_normal,all,1672,28,0.415,7,0.2346,0.5589
penalized_cox,Gaussian_mle,periop_infection,all_eval_pop_normal,all,1672,28,0.415,14,0.2346,0.5589
penalized_cox,Gaussian_mle,periop_infection,all_eval_pop_normal,all,1672,28,0.415,30,0.2346,0.5589
penalized_cox,Gaussian_trunc,periop_infection,all,all,1672,28,0.5312,1,0.1864,0.6969
penalized_cox,Gaussian_trunc,periop_infection,all,all,1672,28,0.5312,2,0.1864,0.6969
penalized_cox,Gaussian_trunc,periop_infection,all,all,1672,28,0.5312,7,0.1864,0.6969
penalized_cox,Gaussian_trunc,periop_infection,all,all,1672,28,0.5312,14,0.1864,0.6969
penalized_cox,Gaussian_trunc,periop_infection,all,all,1672,28,0.5312,30,0.1864,0.6969
penalized_cox,Gaussian_trunc,periop_infection,all_eval_pop_normal,all,1672,28,0.5312,1,0.1864,0.6969
penalized_cox,Gaussian_trunc,periop_infection,all_eval_pop_normal,all,1672,28,0.5312,2,0.1864,0.6969
penalized_cox,Gaussian_trunc,periop_infection,all_eval_pop_normal,all,1672,28,0.5312,7,0.1864,0.6969
penalized_cox,Gaussian_trunc,periop_infection,all_eval_pop_normal,all,1672,28,0.5312,14,0.1864,0.6969
penalized_cox,Gaussian_trunc,periop_infection,all_eval_pop_normal,all,1672,28,0.5312,30,0.1864,0.6969
penalized_cox,Gaussian_eb,periop_infection,all,all,1672,28,0.4747,1,0.2913,0.567
penalized_cox,Gaussian_eb,periop_infection,all,all,1672,28,0.4747,2,0.2913,0.567
penalized_cox,Gaussian_eb,periop_infection,all,all,1672,28,0.4747,7,0.2913,0.567
penalized_cox,Gaussian_eb,periop_infection,all,all,1672,28,0.4747,14,0.2913,0.567
penalized_cox,Gaussian_eb,periop_infection,all,all,1672,28,0.4747,30,0.2913,0.567
penalized_cox,Gaussian_eb,periop_infection,all_eval_pop_normal,all,1672,28,0.4747,1,0.2913,0.567
penalized_cox,Gaussian_eb,periop_infection,all_eval_pop_normal,all,1672,28,0.4747,2,0.2913,0.567
penalized_cox,Gaussian_eb,periop_infection,all_eval_pop_normal,all,1672,28,0.4747,7,0.2913,0.567
penalized_cox,Gaussian_eb,periop_infection,all_eval_pop_normal,all,1672,28,0.4747,14,0.2913,0.567
penalized_cox,Gaussian_eb,periop_infection,all_eval_pop_normal,all,1672,28,0.4747,30,0.2913,0.567
penalized_cox,NORMA_q_age_set,periop_infection,all,all,1672,28,0.5626,1,0.3798,0.6539
penalized_cox,NORMA_q_age_set,periop_infection,all,all,1672,28,0.5626,2,0.3798,0.6539
penalized_cox,NORMA_q_age_set,periop_infection,all,all,1672,28,0.5626,7,0.3798,0.6539
penalized_cox,NORMA_q_age_set,periop_infection,all,all,1672,28,0.5626,14,0.3798,0.6539
penalized_cox,NORMA_q_age_set,periop_infection,all,all,1672,28,0.5626,30,0.3798,0.6539
penalized_cox,NORMA_q_age_set,periop_infection,all_eval_pop_normal,all,1672,28,0.5626,1,0.3798,0.6539
penalized_cox,NORMA_q_age_set,periop_infection,all_eval_pop_normal,all,1672,28,0.5626,2,0.3798,0.6539
penalized_cox,NORMA_q_age_set,periop_infection,all_eval_pop_normal,all,1672,28,0.5626,7,0.3798,0.6539
penalized_cox,NORMA_q_age_set,periop_infection,all_eval_pop_normal,all,1672,28,0.5626,14,0.3798,0.6539
penalized_cox,NORMA_q_age_set,periop_infection,all_eval_pop_normal,all,1672,28,0.5626,30,0.3798,0.6539
penalized_cox,NORMA_334f7e21,periop_infection,all,all,1672,28,0.5655,1,0.3632,0.6769
penalized_cox,NORMA_334f7e21,periop_infection,all,all,1672,28,0.5655,2,0.3632,0.6769
penalized_cox,NORMA_334f7e21,periop_infection,all,all,1672,28,0.5655,7,0.3632,0.6769
penalized_cox,NORMA_334f7e21,periop_infection,all,all,1672,28,0.5655,14,0.3632,0.6769
penalized_cox,NORMA_334f7e21,periop_infection,all,all,1672,28,0.5655,30,0.3632,0.6769
penalized_cox,NORMA_334f7e21,periop_infection,all_eval_pop_normal,all,1672,28,0.5655,1,0.3632,0.6769
penalized_cox,NORMA_334f7e21,periop_infection,all_eval_pop_normal,all,1672,28,0.5655,2,0.3632,0.6769
penalized_cox,NORMA_334f7e21,periop_infection,all_eval_pop_normal,all,1672,28,0.5655,7,0.3632,0.6769
penalized_cox,NORMA_334f7e21,periop_infection,all_eval_pop_normal,all,1672,28,0.5655,14,0.3632,0.6769
penalized_cox,NORMA_334f7e21,periop_infection,all_eval_pop_normal,all,1672,28,0.5655,30,0.3632,0.6769
penalized_cox,NORMA_q_age,periop_infection,all,all,1672,28,0.5536,1,0.3135,0.6658
penalized_cox,NORMA_q_age,periop_infection,all,all,1672,28,0.5536,2,0.3135,0.6658
penalized_cox,NORMA_q_age,periop_infection,all,all,1672,28,0.5536,7,0.3135,0.6658
penalized_cox,NORMA_q_age,periop_infection,all,all,1672,28,0.5536,14,0.3135,0.6658
penalized_cox,NORMA_q_age,periop_infection,all,all,1672,28,0.5536,30,0.3135,0.6658
penalized_cox,NORMA_q_age,periop_infection,all_eval_pop_normal,all,1672,28,0.5536,1,0.3135,0.6658
penalized_cox,NORMA_q_age,periop_infection,all_eval_pop_normal,all,1672,28,0.5536,2,0.3135,0.6658
penalized_cox,NORMA_q_age,periop_infection,all_eval_pop_normal,all,1672,28,0.5536,7,0.3135,0.6658
penalized_cox,NORMA_q_age,periop_infection,all_eval_pop_normal,all,1672,28,0.5536,14,0.3135,0.6658
penalized_cox,NORMA_q_age,periop_infection,all_eval_pop_normal,all,1672,28,0.5536,30,0.3135,0.6658
penalized_cox,NORMA_q_age_set_co,periop_infection,all,all,1672,28,0.6051,1,0.4181,0.6977
penalized_cox,NORMA_q_age_set_co,periop_infection,all,all,1672,28,0.6051,2,0.4181,0.6977
penalized_cox,NORMA_q_age_set_co,periop_infection,all,all,1672,28,0.6051,7,0.4181,0.6977
penalized_cox,NORMA_q_age_set_co,periop_infection,all,all,1672,28,0.6051,14,0.4181,0.6977
penalized_cox,NORMA_q_age_set_co,periop_infection,all,all,1672,28,0.6051,30,0.4181,0.6977
penalized_cox,NORMA_q_age_set_co,periop_infection,all_eval_pop_normal,all,1672,28,0.6051,1,0.4181,0.6977
penalized_cox,NORMA_q_age_set_co,periop_infection,all_eval_pop_normal,all,1672,28,0.6051,2,0.4181,0.6977
penalized_cox,NORMA_q_age_set_co,periop_infection,all_eval_pop_normal,all,1672,28,0.6051,7,0.4181,0.6977
penalized_cox,NORMA_q_age_set_co,periop_infection,all_eval_pop_normal,all,1672,28,0.6051,14,0.4181,0.6977
penalized_cox,NORMA_q_age_set_co,periop_infection,all_eval_pop_normal,all,1672,28,0.6051,30,0.4181,0.6977
penalized_cox,PopRI,mortality,all,all,1690,22,0.9376,all,0.8558,0.9889
penalized_cox,PopRI,mortality,all,all,1690,22,0.9376,1,0.8558,0.9889
penalized_cox,PopRI,mortality,all,all,1690,22,0.9376,2,0.8558,0.9889
penalized_cox,PopRI,mortality,all,all,1690,22,0.9376,7,0.8558,0.9889
penalized_cox,PopRI,mortality,all,all,1690,22,0.9376,14,0.8558,0.9889
penalized_cox,PopRI,mortality,all,all,1690,22,0.9376,30,0.8558,0.9889
penalized_cox,PopRI,mortality,all_eval_pop_normal,all,1690,22,0.9376,all,0.8558,0.9889
penalized_cox,PopRI,mortality,all_eval_pop_normal,all,1690,22,0.9376,1,0.8558,0.9889
penalized_cox,PopRI,mortality,all_eval_pop_normal,all,1690,22,0.9376,2,0.8558,0.9889
penalized_cox,PopRI,mortality,all_eval_pop_normal,all,1690,22,0.9376,7,0.8558,0.9889
penalized_cox,PopRI,mortality,all_eval_pop_normal,all,1690,22,0.9376,14,0.8558,0.9889
penalized_cox,PopRI,mortality,all_eval_pop_normal,all,1690,22,0.9376,30,0.8558,0.9889
penalized_cox,PerRI,mortality,all,all,1690,22,0.9114,all,0.8084,0.9744
penalized_cox,PerRI,mortality,all,all,1690,22,0.9114,1,0.8084,0.9744
penalized_cox,PerRI,mortality,all,all,1690,22,0.9114,2,0.8084,0.9744
penalized_cox,PerRI,mortality,all,all,1690,22,0.9114,7,0.8084,0.9744
penalized_cox,PerRI,mortality,all,all,1690,22,0.9114,14,0.8084,0.9744
penalized_cox,PerRI,mortality,all,all,1690,22,0.9114,30,0.8084,0.9744
penalized_cox,PerRI,mortality,all_eval_pop_normal,all,1690,22,0.9114,all,0.8084,0.9744
penalized_cox,PerRI,mortality,all_eval_pop_normal,all,1690,22,0.9114,1,0.8084,0.9744
penalized_cox,PerRI,mortality,all_eval_pop_normal,all,1690,22,0.9114,2,0.8084,0.9744
penalized_cox,PerRI,mortality,all_eval_pop_normal,all,1690,22,0.9114,7,0.8084,0.9744
penalized_cox,PerRI,mortality,all_eval_pop_normal,all,1690,22,0.9114,14,0.8084,0.9744
penalized_cox,PerRI,mortality,all_eval_pop_normal,all,1690,22,0.9114,30,0.8084,0.9744
penalized_cox,Cohen_m2,mortality,all,all,1690,22,0.9084,all,0.789,0.9825
penalized_cox,Cohen_m2,mortality,all,all,1690,22,0.9084,1,0.789,0.9825
penalized_cox,Cohen_m2,mortality,all,all,1690,22,0.9084,2,0.789,0.9825
penalized_cox,Cohen_m2,mortality,all,all,1690,22,0.9084,7,0.789,0.9825
penalized_cox,Cohen_m2,mortality,all,all,1690,22,0.9084,14,0.789,0.9825
penalized_cox,Cohen_m2,mortality,all,all,1690,22,0.9084,30,0.789,0.9825
penalized_cox,Cohen_m2,mortality,all_eval_pop_normal,all,1690,22,0.9084,all,0.789,0.9825
penalized_cox,Cohen_m2,mortality,all_eval_pop_normal,all,1690,22,0.9084,1,0.789,0.9825
penalized_cox,Cohen_m2,mortality,all_eval_pop_normal,all,1690,22,0.9084,2,0.789,0.9825
penalized_cox,Cohen_m2,mortality,all_eval_pop_normal,all,1690,22,0.9084,7,0.789,0.9825
penalized_cox,Cohen_m2,mortality,all_eval_pop_normal,all,1690,22,0.9084,14,0.789,0.9825
penalized_cox,Cohen_m2,mortality,all_eval_pop_normal,all,1690,22,0.9084,30,0.789,0.9825
penalized_cox,Cohen_m3,mortality,all,all,1690,22,0.9092,all,0.7877,0.9834
penalized_cox,Cohen_m3,mortality,all,all,1690,22,0.9092,1,0.7877,0.9834
penalized_cox,Cohen_m3,mortality,all,all,1690,22,0.9092,2,0.7877,0.9834
penalized_cox,Cohen_m3,mortality,all,all,1690,22,0.9092,7,0.7877,0.9834
penalized_cox,Cohen_m3,mortality,all,all,1690,22,0.9092,14,0.7877,0.9834
penalized_cox,Cohen_m3,mortality,all,all,1690,22,0.9092,30,0.7877,0.9834
penalized_cox,Cohen_m3,mortality,all_eval_pop_normal,all,1690,22,0.9092,all,0.7877,0.9834
penalized_cox,Cohen_m3,mortality,all_eval_pop_normal,all,1690,22,0.9092,1,0.7877,0.9834
penalized_cox,Cohen_m3,mortality,all_eval_pop_normal,all,1690,22,0.9092,2,0.7877,0.9834
penalized_cox,Cohen_m3,mortality,all_eval_pop_normal,all,1690,22,0.9092,7,0.7877,0.9834
penalized_cox,Cohen_m3,mortality,all_eval_pop_normal,all,1690,22,0.9092,14,0.7877,0.9834
penalized_cox,Cohen_m3,mortality,all_eval_pop_normal,all,1690,22,0.9092,30,0.7877,0.9834
penalized_cox,Cohen_m4,mortality,all,all,1690,22,0.9151,all,0.7926,0.9874
penalized_cox,Cohen_m4,mortality,all,all,1690,22,0.9151,1,0.7926,0.9874
penalized_cox,Cohen_m4,mortality,all,all,1690,22,0.9151,2,0.7926,0.9874
penalized_cox,Cohen_m4,mortality,all,all,1690,22,0.9151,7,0.7926,0.9874
penalized_cox,Cohen_m4,mortality,all,all,1690,22,0.9151,14,0.7926,0.9874
penalized_cox,Cohen_m4,mortality,all,all,1690,22,0.9151,30,0.7926,0.9874
penalized_cox,Cohen_m4,mortality,all_eval_pop_normal,all,1690,22,0.9151,all,0.7926,0.9874
penalized_cox,Cohen_m4,mortality,all_eval_pop_normal,all,1690,22,0.9151,1,0.7926,0.9874
penalized_cox,Cohen_m4,mortality,all_eval_pop_normal,all,1690,22,0.9151,2,0.7926,0.9874
penalized_cox,Cohen_m4,mortality,all_eval_pop_normal,all,1690,22,0.9151,7,0.7926,0.9874
penalized_cox,Cohen_m4,mortality,all_eval_pop_normal,all,1690,22,0.9151,14,0.7926,0.9874
penalized_cox,Cohen_m4,mortality,all_eval_pop_normal,all,1690,22,0.9151,30,0.7926,0.9874
penalized_cox,Gaussian_mle,mortality,all,all,1690,22,0.9197,all,0.8129,0.9832
penalized_cox,Gaussian_mle,mortality,all,all,1690,22,0.9197,1,0.8129,0.9832
penalized_cox,Gaussian_mle,mortality,all,all,1690,22,0.9197,2,0.8129,0.9832
penalized_cox,Gaussian_mle,mortality,all,all,1690,22,0.9197,7,0.8129,0.9832
penalized_cox,Gaussian_mle,mortality,all,all,1690,22,0.9197,14,0.8129,0.9832
penalized_cox,Gaussian_mle,mortality,all,all,1690,22,0.9197,30,0.8129,0.9832
penalized_cox,Gaussian_mle,mortality,all_eval_pop_normal,all,1690,22,0.9197,all,0.8129,0.9832
